weight_set,smurf_ratio,role_scarcity,visible_rank_smoothing,candidate_pool_size,prediction_log_loss_mean,prediction_log_loss_sd,prediction_log_loss_median,prediction_log_loss_ci95_low,prediction_log_loss_ci95_high,brier_score_mean,brier_score_sd,brier_score_median,brier_score_ci95_low,brier_score_ci95_high,rating_mae_mean,rating_mae_sd,rating_mae_median,rating_mae_ci95_low,rating_mae_ci95_high,rating_rmse_mean,rating_rmse_sd,rating_rmse_median,rating_rmse_ci95_low,rating_rmse_ci95_high,rating_volatility_mean,rating_volatility_sd,rating_volatility_median,rating_volatility_ci95_low,rating_volatility_ci95_high,expected_winprob_deviation_mean,expected_winprob_deviation_sd,expected_winprob_deviation_median,expected_winprob_deviation_ci95_low,expected_winprob_deviation_ci95_high,team_mmr_gap_mean,team_mmr_gap_sd,team_mmr_gap_median,team_mmr_gap_ci95_low,team_mmr_gap_ci95_high,role_mismatch_rate_mean,role_mismatch_rate_sd,role_mismatch_rate_median,role_mismatch_rate_ci95_low,role_mismatch_rate_ci95_high,within_team_variance_mean,within_team_variance_sd,within_team_variance_median,within_team_variance_ci95_low,within_team_variance_ci95_high,waiting_time_proxy_mean,waiting_time_proxy_sd,waiting_time_proxy_median,waiting_time_proxy_ci95_low,waiting_time_proxy_ci95_high,unfair_match_exposure_mean,unfair_match_exposure_sd,unfair_match_exposure_median,unfair_match_exposure_ci95_low,unfair_match_exposure_ci95_high,repeated_large_gap_exposure_mean,repeated_large_gap_exposure_sd,repeated_large_gap_exposure_median,repeated_large_gap_exposure_ci95_low,repeated_large_gap_exposure_ci95_high,new_player_unfair_exposure_mean,new_player_unfair_exposure_sd,new_player_unfair_exposure_median,new_player_unfair_exposure_ci95_low,new_player_unfair_exposure_ci95_high,low_activity_unfair_exposure_mean,low_activity_unfair_exposure_sd,low_activity_unfair_exposure_median,low_activity_unfair_exposure_ci95_low,low_activity_unfair_exposure_ci95_high,smurf_victimization_mean,smurf_victimization_sd,smurf_victimization_median,smurf_victimization_ci95_low,smurf_victimization_ci95_high,waiting_time_frustration_mean,waiting_time_frustration_sd,waiting_time_frustration_median,waiting_time_frustration_ci95_low,waiting_time_frustration_ci95_high,tail_unfairness_p95_mean,tail_unfairness_p95_sd,tail_unfairness_p95_median,tail_unfairness_p95_ci95_low,tail_unfairness_p95_ci95_high,cvar_unfairness_worst5_mean,cvar_unfairness_worst5_sd,cvar_unfairness_worst5_median,cvar_unfairness_worst5_ci95_low,cvar_unfairness_worst5_ci95_high,visible_rank_volatility_mean,visible_rank_volatility_sd,visible_rank_volatility_median,visible_rank_volatility_ci95_low,visible_rank_volatility_ci95_high,mmr_rank_divergence_mean,mmr_rank_divergence_sd,mmr_rank_divergence_median,mmr_rank_divergence_ci95_low,mmr_rank_divergence_ci95_high,exposure_risk_index_mean,exposure_risk_index_sd,exposure_risk_index_median,exposure_risk_index_ci95_low,exposure_risk_index_ci95_high,churn_risk_proxy_mean,churn_risk_proxy_sd,churn_risk_proxy_median,churn_risk_proxy_ci95_low,churn_risk_proxy_ci95_high,loss_streak_exposure_mean,loss_streak_exposure_sd,loss_streak_exposure_median,loss_streak_exposure_ci95_low,loss_streak_exposure_ci95_high,smurf_ratio_mean,smurf_ratio_sd,smurf_ratio_median,smurf_ratio_ci95_low,smurf_ratio_ci95_high,fairness_debt_mean,fairness_debt_sd,fairness_debt_median,fairness_debt_ci95_low,fairness_debt_ci95_high
default,0.05,high,slow,large,0.6945244887598975,0.002425442838075,0.6941969578743955,0.692147554778584,0.6969014227412109,0.25068652394755914,0.0012063559064763283,0.25052548306432587,0.24950429515921232,0.2518687527359059,365.190721890433,8.15349597970362,363.5809196265054,357.20029583032345,373.18114795054254,468.87250618818496,5.193847018530277,468.11465680353433,463.78253611002526,473.96247626634465,0.12490810540445024,0.0009110265345521334,0.1252618868200688,0.12401529940058915,0.12580091140831134,0.1417452391270931,0.004968414095110762,0.1417581248041342,0.13687619331388456,0.14661428494030165,8.590223327119316,0.6035083989956556,8.819819304609895,7.998785096103574,9.181661558135058,0.07342171717171712,0.003614876424555393,0.0742424242424242,0.06987913827565284,0.07696429606778141,5004.178993281931,348.83852596264506,4918.914652052694,4662.317237838539,5346.040748725323,5.844633838383839,0.037290821094347865,5.850883838383839,5.808088833711378,5.8811788430563,1.5318181818181817,0.03674047167570336,1.5409090909090908,1.4958125195759924,1.5678238440603711,0.6043181818181818,0.011532084838235175,0.6036363636363636,0.5930167386767112,0.6156196249596523,0.6708674445718303,0.07334722670545166,0.6723778808036014,0.5989871624004877,0.742747726743173,0.6797366740032382,0.09157662827655469,0.6704108480064764,0.5899915782922146,0.7694817697142619,2.016818181818182,0.12586778668316165,1.9727272727272729,1.8934677508686837,2.1401686127676807,0.3623181818181818,0.012096603808154553,0.36436363636363633,0.35046351008619037,0.37417285355017327,0.3172514457937119,0.006566393122142928,0.3165006508481695,0.31081638053401184,0.32368651105341195,0.3526018537052047,0.012229087338929719,0.3505700381420711,0.34061734811305355,0.36458635929735583,139.30224807412586,2.7471976695742883,139.82182617686698,136.60999435794307,141.99450179030865,18.666784821256357,0.36463048291304634,18.69011392488543,18.309446948001572,19.024122694511142,0.12694810157066916,0.0010898789672004175,0.12690096844783422,0.12588002018281275,0.12801618295852557,0.12694810157066916,0.0010898789672004175,0.12690096844783422,0.12588002018281275,0.12801618295852557,0.3815909090909091,0.011241770788817875,0.3836363636363636,0.3705739737178676,0.3926078444639506,0.05,0.0,0.05,0.05,0.05,0.6677818561943708,0.02552952569499407,0.6576180430840257,0.6427629210132766,0.692800791375465
default,0.05,high,slow,small,0.6945433364389141,0.0012334640784409992,0.6940344052043155,0.6933345416420419,0.6957521312357863,0.250697549893392,0.0006142135179783543,0.2504440841017027,0.25009562064577323,0.25129947914101075,365.07355354117254,8.864815899037655,362.47403708496734,356.38603396011564,373.76107312222945,468.3357622099455,6.307087141919805,466.30032969836145,462.15481681086413,474.5167076090269,0.12301968797723078,0.0009941272686573048,0.12328087913873395,0.12204544325394663,0.12399393270051494,0.1410320042383813,0.006394927793772991,0.14407257721482214,0.13476497500048376,0.14729903347627885,5.317142647656128,0.115689448352878,5.3646644767346245,5.203766988270308,5.4305183070419485,0.06963383838383834,0.0038663312271600566,0.07039141414141409,0.06584483378122148,0.0734228429864552,1636.2680836268878,156.5052578451722,1578.4652138698343,1482.892930938619,1789.6432363151566,5.934406565656566,0.08816239092968184,5.958585858585859,5.848007422545478,6.0208057087676545,1.5159090909090909,0.102952287753692,1.5363636363636364,1.4150158489104727,1.616802332907709,0.5120454545454546,0.036608079916208645,0.5163636363636364,0.47616953622757013,0.5479213728633391,0.5590511638898735,0.1029951943072889,0.5512820512820513,0.4581158734687304,0.6599864543110167,0.7389354539819875,0.14006310516720305,0.7098765432098766,0.6016736109181284,0.8761972970458465,1.8238636363636365,0.12349005380365571,1.8186363636363638,1.702843383636054,1.944883889091219,0.38249999999999995,0.029673475555033208,0.3897272727272727,0.3534199939560674,0.4115800060439325,0.3200493798823074,0.010178667427461435,0.32202523314359066,0.3100742858033952,0.33002447396121964,0.354536758247206,0.013899723950150836,0.35463901947082016,0.34091502877605817,0.3681584877183538,139.3172239824259,2.7865219092979956,139.56538489022176,136.58643251131386,142.04801545353794,18.442928357851684,0.032685581328920514,18.45230490883207,18.41089648814934,18.47496022755403,0.12086218744011389,0.005295509352741458,0.12238397168868939,0.11567258827442725,0.12605178660580052,0.12086218744011389,0.005295509352741458,0.12238397168868939,0.11567258827442725,0.12605178660580052,0.3670454545454545,0.017126574649609594,0.3686363636363636,0.3502614113888371,0.3838294977020719,0.05,0.0,0.05,0.05,0.05,0.6109195727717122,0.038837054526316334,0.619228415710559,0.5728592593359222,0.6489798862075021
default,0.05,low,fast,large,0.6967518596823982,0.0013308687441257881,0.696390563621953,0.6954476083131549,0.6980561110516414,0.25179773862881094,0.0006623872530167531,0.25161925266665425,0.2511485991208545,0.25244687813676736,365.05117462957224,8.86328696691901,363.80852058242414,356.3651534019916,373.73719585715287,468.55287063857827,6.795145407899835,468.0738315524,461.89362813883645,475.2121131383201,0.1218438348032631,0.0007417150157344601,0.12212644203406944,0.12111695408784334,0.12257071551868287,0.13281724341027815,0.004152759315256478,0.1309646446953893,0.1287475392813268,0.1368869475392295,8.634075541790779,0.5233015082253633,8.46096759162894,8.121240063729923,9.146911019851634,0.06827651515151512,0.002918415235183392,0.06862373737373735,0.06541646822103539,0.07113656208199484,5036.687828678601,393.31923385393713,5183.609970778586,4651.234979501743,5422.14067785546,5.967550505050505,0.052978369632137264,5.965909090909091,5.915631702811011,6.019469307289999,1.4068181818181817,0.053718478488593506,1.4,1.35417407289936,1.4594622907370034,0.4709090909090909,0.03196933792703739,0.4718181818181818,0.43957913974059426,0.5022390420775875,0.4151769616374683,0.08427877955958062,0.4192307692307692,0.3325837576690793,0.4977701656058573,0.6247942913883829,0.060336748362464596,0.6260609567901234,0.5656642779931677,0.6839243047835982,2.118181818181818,0.1574889038025746,2.075,1.963842692455295,2.2725209439083414,0.39686363636363636,0.018905084074310543,0.39831818181818185,0.378336653970812,0.4153906187564607,0.3001515829036217,0.01865563976415873,0.30068577911330335,0.28186905593474615,0.31843410987249726,0.3421836950112172,0.009219116056871313,0.34263842272449796,0.3331489612754833,0.3512184287469511,142.8396670973964,2.5592165955449575,143.2374851907687,140.33163483376234,145.34769936103044,9.328394064119964,0.24911966685599282,9.339900608169344,9.08425679060109,9.572531337638837,0.10232634744510982,0.002865742303399976,0.10194872958299905,0.09951791998777784,0.1051347749024418,0.10232634744510982,0.002865742303399976,0.10194872958299905,0.09951791998777784,0.1051347749024418,0.35977272727272724,0.018081160766268502,0.35818181818181816,0.3420531897217841,0.3774922648236704,0.05,0.0,0.05,0.05,0.05,0.48306446438778133,0.05020558084520947,0.472996027887782,0.4338629951594761,0.5322659336160867
default,0.05,low,fast,small,0.6939905574231502,0.000921860233478068,0.6939998203422086,0.6930871343943417,0.6948939804519587,0.2504190206169546,0.0004588363217237459,0.2504233629230087,0.2499693610216653,0.25086868021224384,364.7592716453257,9.846391889254333,362.4391575534802,355.1098075938565,374.40873569679496,468.86803337200007,6.740674428232417,467.16562187704733,462.2621724323323,475.47389431166783,0.12017753462911898,0.0007602121618072597,0.12028148987436416,0.11943252671054787,0.1209225425476901,0.13757468461996628,0.004305041106123963,0.13905332628449224,0.13335574433596478,0.14179362490396777,4.871303737677601,0.4353260884672963,4.892980145073887,4.4446841709796505,5.297923304375551,0.0636363636363636,0.0023800867871378354,0.06407828282828279,0.061303878584968524,0.06596884868775868,1812.987391688554,182.13949541099947,1816.7674699424585,1634.4906861857744,1991.4840971913336,6.070770202020201,0.05313776789599213,6.068560606060606,6.018695189482129,6.122845214558273,1.4113636363636366,0.037390795997736676,1.4181818181818182,1.3747206562858547,1.4480066164414185,0.48522727272727273,0.016801793817390227,0.4845454545454545,0.4687615147862303,0.5016930306683152,0.4491803221288515,0.10788856468231743,0.4863333333333334,0.3434495287401804,0.5549111155175226,0.6075855248178506,0.04558886172223047,0.6040599385245902,0.5629084403300647,0.6522626093056364,1.8299999999999998,0.22877563683884522,1.789090909090909,1.6057998758979315,2.054200124102068,0.42822727272727273,0.0157379539836755,0.42672727272727273,0.4128040778232707,0.44365046763127475,0.3132398567064091,0.02057770729720716,0.3151499103073183,0.29307370355514606,0.3334060098576721,0.34619916069691153,0.021536440892279546,0.3522762517726844,0.3250934486224776,0.3673048727713455,143.15281380817737,2.8258983701906404,143.44218680875275,140.38343340539055,145.9221942109642,8.994597424350435,0.11088118689318095,9.016209115321029,8.885933861195117,9.103260987505752,0.10304288744585663,0.0019657454889206315,0.10323588807219411,0.10111645686671442,0.10496931802499884,0.10304288744585663,0.0019657454889206315,0.10323588807219411,0.10111645686671442,0.10496931802499884,0.3336363636363636,0.018227216050693978,0.3277272727272727,0.31577369190668353,0.3514990353660437,0.05,0.0,0.05,0.05,0.05,0.4835360835516631,0.04548990381944306,0.4913187262697992,0.4389559778086089,0.5281161892947173
default,0.05,low,slow,large,0.6967518596823982,0.0013308687441257881,0.696390563621953,0.6954476083131549,0.6980561110516414,0.25179773862881094,0.0006623872530167531,0.25161925266665425,0.2511485991208545,0.25244687813676736,365.05117462957224,8.86328696691901,363.80852058242414,356.3651534019916,373.73719585715287,468.55287063857827,6.795145407899835,468.0738315524,461.89362813883645,475.2121131383201,0.1218438348032631,0.0007417150157344601,0.12212644203406944,0.12111695408784334,0.12257071551868287,0.13281724341027815,0.004152759315256478,0.1309646446953893,0.1287475392813268,0.1368869475392295,8.634075541790779,0.5233015082253633,8.46096759162894,8.121240063729923,9.146911019851634,0.06827651515151512,0.002918415235183392,0.06862373737373735,0.06541646822103539,0.07113656208199484,5036.687828678601,393.31923385393713,5183.609970778586,4651.234979501743,5422.14067785546,5.967550505050505,0.052978369632137264,5.965909090909091,5.915631702811011,6.019469307289999,1.4068181818181817,0.053718478488593506,1.4,1.35417407289936,1.4594622907370034,0.4709090909090909,0.03196933792703739,0.4718181818181818,0.43957913974059426,0.5022390420775875,0.4151769616374683,0.08427877955958062,0.4192307692307692,0.3325837576690793,0.4977701656058573,0.6247942913883829,0.060336748362464596,0.6260609567901234,0.5656642779931677,0.6839243047835982,2.118181818181818,0.1574889038025746,2.075,1.963842692455295,2.2725209439083414,0.39686363636363636,0.018905084074310543,0.39831818181818185,0.378336653970812,0.4153906187564607,0.3001515829036217,0.01865563976415873,0.30068577911330335,0.28186905593474615,0.31843410987249726,0.3421836950112172,0.009219116056871313,0.34263842272449796,0.3331489612754833,0.3512184287469511,139.57943948268934,2.6880717506298892,139.98977863682506,136.94512916707205,142.21374979830662,17.82807037875935,0.6937252415744718,17.99805500216857,17.148219642016368,18.50792111550233,0.11504120841105088,0.002888972017329735,0.11418249680054421,0.11221001583406774,0.11787240098803402,0.11504120841105088,0.002888972017329735,0.11418249680054421,0.11221001583406774,0.11787240098803402,0.35977272727272724,0.018081160766268502,0.35818181818181816,0.3420531897217841,0.3774922648236704,0.05,0.0,0.05,0.05,0.05,0.48306446438778133,0.05020558084520947,0.472996027887782,0.4338629951594761,0.5322659336160867
default,0.05,low,slow,small,0.6939905574231502,0.000921860233478068,0.6939998203422086,0.6930871343943417,0.6948939804519587,0.2504190206169546,0.0004588363217237459,0.2504233629230087,0.2499693610216653,0.25086868021224384,364.7592716453257,9.846391889254333,362.4391575534802,355.1098075938565,374.40873569679496,468.86803337200007,6.740674428232417,467.16562187704733,462.2621724323323,475.47389431166783,0.12017753462911898,0.0007602121618072597,0.12028148987436416,0.11943252671054787,0.1209225425476901,0.13757468461996628,0.004305041106123963,0.13905332628449224,0.13335574433596478,0.14179362490396777,4.871303737677601,0.4353260884672963,4.892980145073887,4.4446841709796505,5.297923304375551,0.0636363636363636,0.0023800867871378354,0.06407828282828279,0.061303878584968524,0.06596884868775868,1812.987391688554,182.13949541099947,1816.7674699424585,1634.4906861857744,1991.4840971913336,6.070770202020201,0.05313776789599213,6.068560606060606,6.018695189482129,6.122845214558273,1.4113636363636366,0.037390795997736676,1.4181818181818182,1.3747206562858547,1.4480066164414185,0.48522727272727273,0.016801793817390227,0.4845454545454545,0.4687615147862303,0.5016930306683152,0.4491803221288515,0.10788856468231743,0.4863333333333334,0.3434495287401804,0.5549111155175226,0.6075855248178506,0.04558886172223047,0.6040599385245902,0.5629084403300647,0.6522626093056364,1.8299999999999998,0.22877563683884522,1.789090909090909,1.6057998758979315,2.054200124102068,0.42822727272727273,0.0157379539836755,0.42672727272727273,0.4128040778232707,0.44365046763127475,0.3132398567064091,0.02057770729720716,0.3151499103073183,0.29307370355514606,0.3334060098576721,0.34619916069691153,0.021536440892279546,0.3522762517726844,0.3250934486224776,0.3673048727713455,139.75824416430262,3.0049111256652004,140.05303687673273,136.81343126115073,142.70305706745452,17.153065123137907,0.5546283603264798,17.192010784797375,16.609529330017956,17.696600916257857,0.11524365201596153,0.0016504336755965867,0.11546477896186755,0.11362622701387687,0.11686107701804618,0.11524365201596153,0.0016504336755965867,0.11546477896186755,0.11362622701387687,0.11686107701804618,0.3336363636363636,0.018227216050693978,0.3277272727272727,0.31577369190668353,0.3514990353660437,0.05,0.0,0.05,0.05,0.05,0.4835360835516631,0.04548990381944306,0.4913187262697992,0.4389559778086089,0.5281161892947173
default,0.1,high,fast,large,0.6937223916778172,0.0018611667708067832,0.6933838754664918,0.6918984482424266,0.6955463351132078,0.25028226491979527,0.0009262992735309966,0.25011118325814,0.2493744916317349,0.2511900382078556,398.5311195870974,5.630836389770194,399.52448842271065,393.0128999251226,404.0493392490722,516.2308257146738,8.966942266660558,517.9516517928039,507.4432222933464,525.0184291360011,0.12506023784745537,0.0014657886144567643,0.1252395028172431,0.12362376500528774,0.126496710689623,0.14070118748777524,0.0029066866992912537,0.1408316402145266,0.13785263452246982,0.14354974045308067,10.661537497990164,0.47610111071462596,10.80889242391888,10.19495840948983,11.128116586490497,0.07275883838383831,0.0015681492864108879,0.07253787878787875,0.07122205208315564,0.07429562468452099,7186.0692590686085,382.83167424913984,7218.740724270522,6810.894218304452,7561.244299832765,5.862058080808081,0.09371950637178302,5.871717171717172,5.770212964563734,5.953903197052429,1.5068181818181818,0.07727272727272727,1.5454545454545454,1.4310909090909092,1.5825454545454545,0.5663636363636363,0.073003264201144,0.575,0.49482043744651516,0.6379068352807574,0.5596102923606133,0.14904105150674252,0.5764716669723089,0.41355006188400567,0.705670522837221,0.5775595671901004,0.09242485749191291,0.5812257917521075,0.4869832068480257,0.668135927532175,2.3525,0.036298236644099736,2.356818181818182,2.3169277280887823,2.3880722719112177,0.3675454545454545,0.024561498684543923,0.37027272727272725,0.34347518583460146,0.39161572325630756,0.3125459696841142,0.00908645134932941,0.30984755364773225,0.3036412473617714,0.321450692006457,0.35090525815865997,0.015102265676064151,0.34880756944886704,0.3361050377961171,0.36570547852120283,153.5985723325528,3.8794101896774014,152.98640547789142,149.79675034666894,157.40039431843667,9.924902955168765,0.28674653837451225,9.909663956476866,9.643891347561743,10.205914562775787,0.11105739687884585,0.00696040867146206,0.11210271818749454,0.10423619638081302,0.11787859737687867,0.11105739687884585,0.00696040867146206,0.11210271818749454,0.10423619638081302,0.11787859737687867,0.38227272727272726,0.011022141502711014,0.38590909090909087,0.3714710286000705,0.39307442594538405,0.1,0.0,0.1,0.1,0.1,0.6033524312664525,0.04371175057316349,0.6002199221162683,0.5605149157047523,0.6461899468281528
default,0.1,high,fast,small,0.6921663418712103,0.0013142454897347151,0.6924736582198272,0.6908783812912702,0.6934543024511504,0.2495116886060626,0.0006543775473177908,0.24966630850152954,0.24887039860969115,0.250152978602434,398.4375535903982,5.137673735027692,399.5707418531114,393.40263333007107,403.4724738507253,515.4959687534621,8.741614361171866,517.0763229610561,506.92918667951363,524.0627508274105,0.123574306295378,0.0006660061680865662,0.1236589933046047,0.12292162025065316,0.12422699234010283,0.14351330457771724,0.005154594421024664,0.14284761732784185,0.13846180204511307,0.1485648071103214,5.470965221015594,0.48250005589030415,5.524507489787891,4.998115166243096,5.943815275788092,0.06603535353535347,0.004209175063133408,0.06590909090909085,0.061910361973482736,0.07016034509722421,1811.9443011153014,49.40813381840019,1830.6781133238633,1763.5243299732692,1860.3642722573336,5.955618686868687,0.08887989102569038,5.974747474747474,5.86851639366351,6.042720980073863,1.5681818181818181,0.06007341697454248,1.5636363636363635,1.5093098695467666,1.6270537668168696,0.6077272727272727,0.06649219594217146,0.5772727272727273,0.5425649207039447,0.6728896247506007,0.5081921197082487,0.13710785302239042,0.5100322580645161,0.37382642374630615,0.6425578156701913,0.628035885921909,0.07137936344991055,0.6415470494417863,0.5580841097409966,0.6979876621028213,2.0715909090909097,0.10085959747195027,2.083636363636364,1.9727485035683985,2.170433314613421,0.3940909090909091,0.02809811616872926,0.39959090909090905,0.3665547552455544,0.4216270629362638,0.32427767506626437,0.016996641307859123,0.3247008408447808,0.30762096658456245,0.3409343835479663,0.3639245807923322,0.011930124359035755,0.36420897899342575,0.3522330589204772,0.3756161026641872,153.6627026318136,3.9328091873577247,152.95202148922866,149.80854962820302,157.51685563542418,10.090831403193603,0.1764073579933225,10.071777560597958,9.917952192360147,10.263710614027058,0.1164721708225068,0.005957019488336492,0.11507255045311955,0.11063429172393703,0.12231004992107657,0.1164721708225068,0.005957019488336492,0.11507255045311955,0.11063429172393703,0.12231004992107657,0.38772727272727275,0.017837651700316873,0.39,0.3702463740609622,0.4052081713935833,0.1,0.0,0.1,0.1,0.1,0.6215544761644426,0.09471101613977424,0.581259607411367,0.5287376803474638,0.7143712719814214
default,0.1,high,slow,large,0.6937223916778172,0.0018611667708067832,0.6933838754664918,0.6918984482424266,0.6955463351132078,0.25028226491979527,0.0009262992735309966,0.25011118325814,0.2493744916317349,0.2511900382078556,398.5311195870974,5.630836389770194,399.52448842271065,393.0128999251226,404.0493392490722,516.2308257146738,8.966942266660558,517.9516517928039,507.4432222933464,525.0184291360011,0.12506023784745537,0.0014657886144567643,0.1252395028172431,0.12362376500528774,0.126496710689623,0.14070118748777524,0.0029066866992912537,0.1408316402145266,0.13785263452246982,0.14354974045308067,10.661537497990164,0.47610111071462596,10.80889242391888,10.19495840948983,11.128116586490497,0.07275883838383831,0.0015681492864108879,0.07253787878787875,0.07122205208315564,0.07429562468452099,7186.0692590686085,382.83167424913984,7218.740724270522,6810.894218304452,7561.244299832765,5.862058080808081,0.09371950637178302,5.871717171717172,5.770212964563734,5.953903197052429,1.5068181818181818,0.07727272727272727,1.5454545454545454,1.4310909090909092,1.5825454545454545,0.5663636363636363,0.073003264201144,0.575,0.49482043744651516,0.6379068352807574,0.5596102923606133,0.14904105150674252,0.5764716669723089,0.41355006188400567,0.705670522837221,0.5775595671901004,0.09242485749191291,0.5812257917521075,0.4869832068480257,0.668135927532175,2.3525,0.036298236644099736,2.356818181818182,2.3169277280887823,2.3880722719112177,0.3675454545454545,0.024561498684543923,0.37027272727272725,0.34347518583460146,0.39161572325630756,0.3125459696841142,0.00908645134932941,0.30984755364773225,0.3036412473617714,0.321450692006457,0.35090525815865997,0.015102265676064151,0.34880756944886704,0.3361050377961171,0.36570547852120283,150.4061006154215,3.8277366368496124,149.87432340841238,146.65491871130888,154.15728251953414,19.135206102634076,0.5885052041434145,19.07835605009813,18.55847100257353,19.71194120269462,0.12477546420524166,0.007273266925727138,0.1262551202000608,0.11764766261802906,0.13190326579245426,0.12477546420524166,0.007273266925727138,0.1262551202000608,0.11764766261802906,0.13190326579245426,0.38227272727272726,0.011022141502711014,0.38590909090909087,0.3714710286000705,0.39307442594538405,0.1,0.0,0.1,0.1,0.1,0.6033524312664525,0.04371175057316349,0.6002199221162683,0.5605149157047523,0.6461899468281528
default,0.1,high,slow,small,0.6921663418712103,0.0013142454897347151,0.6924736582198272,0.6908783812912702,0.6934543024511504,0.2495116886060626,0.0006543775473177908,0.24966630850152954,0.24887039860969115,0.250152978602434,398.4375535903982,5.137673735027692,399.5707418531114,393.40263333007107,403.4724738507253,515.4959687534621,8.741614361171866,517.0763229610561,506.92918667951363,524.0627508274105,0.123574306295378,0.0006660061680865662,0.1236589933046047,0.12292162025065316,0.12422699234010283,0.14351330457771724,0.005154594421024664,0.14284761732784185,0.13846180204511307,0.1485648071103214,5.470965221015594,0.48250005589030415,5.524507489787891,4.998115166243096,5.943815275788092,0.06603535353535347,0.004209175063133408,0.06590909090909085,0.061910361973482736,0.07016034509722421,1811.9443011153014,49.40813381840019,1830.6781133238633,1763.5243299732692,1860.3642722573336,5.955618686868687,0.08887989102569038,5.974747474747474,5.86851639366351,6.042720980073863,1.5681818181818181,0.06007341697454248,1.5636363636363635,1.5093098695467666,1.6270537668168696,0.6077272727272727,0.06649219594217146,0.5772727272727273,0.5425649207039447,0.6728896247506007,0.5081921197082487,0.13710785302239042,0.5100322580645161,0.37382642374630615,0.6425578156701913,0.628035885921909,0.07137936344991055,0.6415470494417863,0.5580841097409966,0.6979876621028213,2.0715909090909097,0.10085959747195027,2.083636363636364,1.9727485035683985,2.170433314613421,0.3940909090909091,0.02809811616872926,0.39959090909090905,0.3665547552455544,0.4216270629362638,0.32427767506626437,0.016996641307859123,0.3247008408447808,0.30762096658456245,0.3409343835479663,0.3639245807923322,0.011930124359035755,0.36420897899342575,0.3522330589204772,0.3756161026641872,150.50674001821275,4.169529203950087,149.71185002988653,146.42060139834166,154.59287863808385,19.305185612222957,0.3014224679066866,19.382768640182338,19.009791593674404,19.60057963077151,0.13019642181118435,0.005716499486151587,0.1285885575906033,0.1245942523147558,0.1357985913076129,0.13019642181118435,0.005716499486151587,0.1285885575906033,0.1245942523147558,0.1357985913076129,0.38772727272727275,0.017837651700316873,0.39,0.3702463740609622,0.4052081713935833,0.1,0.0,0.1,0.1,0.1,0.6215544761644426,0.09471101613977424,0.581259607411367,0.5287376803474638,0.7143712719814214
default,0.1,low,fast,large,0.6972334571859543,0.0005795628964435189,0.697469063870702,0.6966654855474397,0.6978014288244689,0.2520339882509691,0.0002868361880376271,0.25214724988678905,0.2517528887866922,0.252315087715246,399.6713597200288,5.811882605874903,400.513626850895,393.97571476627144,405.3670046737862,516.4809822471743,8.889126245824478,517.7834718943179,507.76963852626636,525.1923259680823,0.12283585154885658,0.0007224558674053722,0.12301945009726445,0.12212784479879932,0.12354385829891384,0.14108385149509314,0.004882100846855171,0.1387939450542503,0.13629939266517507,0.1458683103250112,10.609026128557762,0.6956035701369507,10.383090059172368,9.92733462982355,11.290717627291974,0.06865530303030302,0.00402112271194299,0.0691919191919192,0.0647146027725989,0.07259600328800715,6779.799398878783,468.63083554821725,6687.972326994341,6320.54118004153,7239.057617716036,5.795896464646464,0.04362399623267101,5.794065656565657,5.753144948338447,5.838647980954482,1.4863636363636363,0.05961307749365449,1.4772727272727273,1.427942820419855,1.5447844523074177,0.5018181818181818,0.0691984808508548,0.4995454545454545,0.43400367058434414,0.5696326930520195,0.48551358928815663,0.10598763003807336,0.46329051076770306,0.3816457118508447,0.5893814667254685,0.5632528416163829,0.08872974746546602,0.5437989163154726,0.4762976891002262,0.6502079941325396,2.354090909090909,0.0689052529514081,2.326363636363636,2.286563761198529,2.421618056983289,0.3464318181818181,0.012659641737648764,0.3441363636363636,0.33402536927892235,0.3588382670847139,0.3254087754535015,0.014124826255416086,0.32307017462604837,0.31156644572319375,0.33925110518380924,0.36045944260525575,0.011889362720173513,0.35770809875200626,0.3488078671394857,0.3721110180710258,153.57090521741736,3.6363022817076436,153.10837813542753,150.00732898134387,157.13448145349085,9.392804314319864,0.5126778004839688,9.350839718055788,8.890380069845575,9.895228558794154,0.10438269011135637,0.005418766157192789,0.1046723951334408,0.09907229927730743,0.10969308094540531,0.10438269011135637,0.005418766157192789,0.1046723951334408,0.09907229927730743,0.10969308094540531,0.3534090909090909,0.01738203055531473,0.3518181818181818,0.3363747009648825,0.3704434808532993,0.1,0.0,0.1,0.1,0.1,0.5673071135153401,0.04730147448117557,0.5603042342247155,0.520951668523788,0.6136625585068922
